Location,Iso3,Value,type
Mayotte,MYT,4.716824,Fertility
Mayotte,MYT,4.66854,Fertility
Mayotte,MYT,4.609945,Fertility
Mayotte,MYT,4.538894,Fertility
Mayotte,MYT,4.455692,Fertility
Mayotte,MYT,4.379413,Fertility
Mayotte,MYT,4.328079,Fertility
Mayotte,MYT,4.29103,Fertility
Mayotte,MYT,4.442035,Fertility
Mayotte,MYT,4.638638,Fertility
Mayotte,MYT,4.926361,Fertility
Mayotte,MYT,5.051722,Fertility
Mayotte,MYT,5.087511,Fertility
Mayotte,MYT,4.910739,Fertility
Mayotte,MYT,4.895444,Fertility
Mayotte,MYT,4.545927,Fertility
Mayotte,MYT,4.439166,Fertility
Mayotte,MYT,4.366728,Fertility
Mayotte,MYT,4.302045,Fertility
Congo,COG,6.064951,Fertility
Congo,COG,6.066545,Fertility
Congo,COG,6.063427,Fertility
Congo,COG,6.063432,Fertility
Congo,COG,6.054265,Fertility
Congo,COG,6.064625,Fertility
Congo,COG,6.069141,Fertility
Congo,COG,6.069024,Fertility
Congo,COG,6.087432,Fertility
Congo,COG,6.090713,Fertility
Congo,COG,6.084815,Fertility
Congo,COG,6.092542,Fertility
Congo,COG,6.098966,Fertility
Congo,COG,6.146614,Fertility
Congo,COG,6.18315,Fertility
Congo,COG,6.228627,Fertility
Congo,COG,6.266776,Fertility
Congo,COG,6.290276,Fertility
Congo,COG,6.326996,Fertility
Congo,COG,6.350067,Fertility
Congo,COG,6.376265,Fertility
Congo,COG,6.415606,Fertility
Congo,COG,6.444383,Fertility
Congo,COG,6.419718,Fertility
Congo,COG,6.390469,Fertility
Congo,COG,6.355539,Fertility
Congo,COG,6.316613,Fertility
Congo,COG,6.270673,Fertility
Congo,COG,6.209834,Fertility
Congo,COG,6.14337,Fertility
Congo,COG,6.064765,Fertility
Congo,COG,5.983589,Fertility
Congo,COG,5.898006,Fertility
Congo,COG,5.81147,Fertility
Congo,COG,5.724569,Fertility
Congo,COG,5.645414,Fertility
Congo,COG,5.5712,Fertility
Congo,COG,5.486947,Fertility
Congo,COG,5.39547,Fertility
Congo,COG,5.305081,Fertility
Congo,COG,5.213948,Fertility
Congo,COG,5.160345,Fertility
Congo,COG,5.110925,Fertility
Congo,COG,5.057258,Fertility
Congo,COG,5.000022,Fertility
Congo,COG,4.972745,Fertility
Congo,COG,4.965825,Fertility
Congo,COG,4.962385,Fertility
Congo,COG,4.926378,Fertility
Congo,COG,4.852949,Fertility
Congo,COG,4.763865,Fertility
Congo,COG,4.711585,Fertility
Congo,COG,4.719499,Fertility
Congo,COG,4.699871,Fertility
Congo,COG,4.687459,Fertility
Congo,COG,4.662675,Fertility
Congo,COG,4.656053,Fertility
Congo,COG,4.665564,Fertility
Congo,COG,4.733003,Fertility
Congo,COG,4.791592,Fertility
Congo,COG,4.822173,Fertility
Congo,COG,4.790958,Fertility
Congo,COG,4.749695,Fertility
Congo,COG,4.690539,Fertility
Congo,COG,4.625695,Fertility
Congo,COG,4.56438,Fertility
Congo,COG,4.486968,Fertility
Congo,COG,4.432813,Fertility
Congo,COG,4.367032,Fertility
Congo,COG,4.296415,Fertility
Congo,COG,4.234047,Fertility
Congo,COG,4.170664,Fertility
Congo,COG,4.095016,Fertility
Congo,COG,4.034289,Fertility
Dem. Rep. of the Congo,COD,5.965822,Fertility
Dem. Rep. of the Congo,COD,5.971418,Fertility
Dem. Rep. of the Congo,COD,5.966246,Fertility
Dem. Rep. of the Congo,COD,5.98252,Fertility
Dem. Rep. of the Congo,COD,5.983666,Fertility
Dem. Rep. of the Congo,COD,5.981885,Fertility
Dem. Rep. of the Congo,COD,5.985662,Fertility
Dem. Rep. of the Congo,COD,6.009073,Fertility
Dem. Rep. of the Congo,COD,6.035728,Fertility
Dem. Rep. of the Congo,COD,6.065191,Fertility
Dem. Rep. of the Congo,COD,6.080048,Fertility
Dem. Rep. of the Congo,COD,6.107056,Fertility
Dem. Rep. of the Congo,COD,6.132365,Fertility
Dem. Rep. of the Congo,COD,6.156536,Fertility
Dem. Rep. of the Congo,COD,6.183081,Fertility
Dem. Rep. of the Congo,COD,6.211225,Fertility
Dem. Rep. of the Congo,COD,6.236806,Fertility
Dem. Rep. of the Congo,COD,6.268105,Fertility
Dem. Rep. of the Congo,COD,6.298123,Fertility
Dem. Rep. of the Congo,COD,6.319367,Fertility
Dem. Rep. of the Congo,COD,6.342805,Fertility
Dem. Rep. of the Congo,COD,6.377684,Fertility
Dem. Rep. of the Congo,COD,6.401668,Fertility
Dem. Rep. of the Congo,COD,6.41138,Fertility
Dem. Rep. of the Congo,COD,6.416186,Fertility
Dem. Rep. of the Congo,COD,6.423931,Fertility
Dem. Rep. of the Congo,COD,6.425369,Fertility
Dem. Rep. of the Congo,COD,6.429304,Fertility
Dem. Rep. of the Congo,COD,6.440932,Fertility
Dem. Rep. of the Congo,COD,6.455623,Fertility
Dem. Rep. of the Congo,COD,6.465176,Fertility
Dem. Rep. of the Congo,COD,6.486201,Fertility
Dem. Rep. of the Congo,COD,6.498307,Fertility
Dem. Rep. of the Congo,COD,6.548192,Fertility
Dem. Rep. of the Congo,COD,6.598823,Fertility
Dem. Rep. of the Congo,COD,6.646194,Fertility
Dem. Rep. of the Congo,COD,6.693239,Fertility
Dem. Rep. of the Congo,COD,6.74087,Fertility
Dem. Rep. of the Congo,COD,6.730147,Fertility
Dem. Rep. of the Congo,COD,6.735219,Fertility
Dem. Rep. of the Congo,COD,6.701643,Fertility
Dem. Rep. of the Congo,COD,6.685202,Fertility
Dem. Rep. of the Congo,COD,6.666945,Fertility
Dem. Rep. of the Congo,COD,6.644076,Fertility
Dem. Rep. of the Congo,COD,6.667604,Fertility
Dem. Rep. of the Congo,COD,6.711962,Fertility
Dem. Rep. of the Congo,COD,6.719738,Fertility
Dem. Rep. of the Congo,COD,6.729064,Fertility
Dem. Rep. of the Congo,COD,6.729663,Fertility
Dem. Rep. of the Congo,COD,6.721301,Fertility
Dem. Rep. of the Congo,COD,6.718237,Fertility
Dem. Rep. of the Congo,COD,6.699586,Fertility
Dem. Rep. of the Congo,COD,6.672432,Fertility
Dem. Rep. of the Congo,COD,6.639672,Fertility
Dem. Rep. of the Congo,COD,6.617654,Fertility
Dem. Rep. of the Congo,COD,6.596714,Fertility
Dem. Rep. of the Congo,COD,6.590067,Fertility
Dem. Rep. of the Congo,COD,6.581672,Fertility
Dem. Rep. of the Congo,COD,6.578487,Fertility
Dem. Rep. of the Congo,COD,6.591497,Fertility
Dem. Rep. of the Congo,COD,6.586804,Fertility
Dem. Rep. of the Congo,COD,6.582345,Fertility
Dem. Rep. of the Congo,COD,6.558994,Fertility
Dem. Rep. of the Congo,COD,6.526766,Fertility
Dem. Rep. of the Congo,COD,6.482628,Fertility
Dem. Rep. of the Congo,COD,6.437045,Fertility
Dem. Rep. of the Congo,COD,6.392016,Fertility
Dem. Rep. of the Congo,COD,6.348523,Fertility
Dem. Rep. of the Congo,COD,6.301792,Fertility
Dem. Rep. of the Congo,COD,6.252521,Fertility
Dem. Rep. of the Congo,COD,6.205678,Fertility
Dem. Rep. of the Congo,COD,6.156416,Fertility
Dem. Rep. of the Congo,COD,6.106073,Fertility
Dem. Rep. of the Congo,COD,6.050538,Fertility
Benin,BEN,5.751109,Fertility
Benin,BEN,5.777008,Fertility
Benin,BEN,5.829379,Fertility
Benin,BEN,5.882899,Fertility
Benin,BEN,5.937566,Fertility
Benin,BEN,5.993357,Fertility
Benin,BEN,6.050181,Fertility
Benin,BEN,6.10788,Fertility
Benin,BEN,6.166167,Fertility
Benin,BEN,6.224561,Fertility
Benin,BEN,6.282478,Fertility
Benin,BEN,6.401695,Fertility
Benin,BEN,6.456501,Fertility
Benin,BEN,6.510212,Fertility
Benin,BEN,6.564989,Fertility
Benin,BEN,6.606049,Fertility
Benin,BEN,6.637835,Fertility
Benin,BEN,6.649536,Fertility
Benin,BEN,6.683211,Fertility
Benin,BEN,6.71157,Fertility
Benin,BEN,6.742697,Fertility
Benin,BEN,6.788436,Fertility
Benin,BEN,6.824467,Fertility
Benin,BEN,6.83067,Fertility
Benin,BEN,6.841992,Fertility
Benin,BEN,6.851057,Fertility
Benin,BEN,6.856979,Fertility
Benin,BEN,6.853531,Fertility
Benin,BEN,6.843306,Fertility
Benin,BEN,6.91128,Fertility
Benin,BEN,6.989876,Fertility
Benin,BEN,7.052065,Fertility
Benin,BEN,7.051023,Fertility
Benin,BEN,7.034255,Fertility
Benin,BEN,7.018399,Fertility
Benin,BEN,6.985106,Fertility
Benin,BEN,6.9481,Fertility
Benin,BEN,6.89567,Fertility
Benin,BEN,6.846665,Fertility
Benin,BEN,6.796766,Fertility
Benin,BEN,6.73151,Fertility
Benin,BEN,6.667242,Fertility
Benin,BEN,6.595536,Fertility
Benin,BEN,6.505981,Fertility
Benin,BEN,6.413091,Fertility
Benin,BEN,6.313863,Fertility
Benin,BEN,6.261405,Fertility
Benin,BEN,6.203666,Fertility
Benin,BEN,6.097384,Fertility
Benin,BEN,5.997727,Fertility
Benin,BEN,5.890408,Fertility
Benin,BEN,5.824039,Fertility
Benin,BEN,5.776719,Fertility
Benin,BEN,5.769791,Fertility
Benin,BEN,5.721387,Fertility
Benin,BEN,5.676021,Fertility
Benin,BEN,5.635684,Fertility
Benin,BEN,5.562905,Fertility
Benin,BEN,5.482907,Fertility
Benin,BEN,5.436214,Fertility
Benin,BEN,5.389686,Fertility
Benin,BEN,5.365889,Fertility
Benin,BEN,5.346637,Fertility
Benin,BEN,5.344691,Fertility
Benin,BEN,5.348355,Fertility
Benin,BEN,5.319258,Fertility
Benin,BEN,5.30257,Fertility
Benin,BEN,5.269302,Fertility
Benin,BEN,5.199469,Fertility
Benin,BEN,5.129945,Fertility
Benin,BEN,5.047886,Fertility
Benin,BEN,4.973114,Fertility
Benin,BEN,4.895268,Fertility
Benin,BEN,4.81764,Fertility
Equatorial Guinea,GNQ,5.67551,Fertility
Equatorial Guinea,GNQ,5.672992,Fertility
Equatorial Guinea,GNQ,5.668097,Fertility
Equatorial Guinea,GNQ,5.663482,Fertility
Equatorial Guinea,GNQ,5.659148,Fertility
Equatorial Guinea,GNQ,5.655164,Fertility
Equatorial Guinea,GNQ,5.65175,Fertility
Equatorial Guinea,GNQ,5.649141,Fertility
Equatorial Guinea,GNQ,5.647827,Fertility
Equatorial Guinea,GNQ,5.648701,Fertility
Equatorial Guinea,GNQ,5.652706,Fertility
Equatorial Guinea,GNQ,5.660692,Fertility
Equatorial Guinea,GNQ,5.673264,Fertility
Equatorial Guinea,GNQ,5.690352,Fertility
Equatorial Guinea,GNQ,5.711064,Fertility
Equatorial Guinea,GNQ,5.73365,Fertility
Equatorial Guinea,GNQ,5.755886,Fertility
Equatorial Guinea,GNQ,5.775644,Fertility
Equatorial Guinea,GNQ,5.791321,Fertility
Equatorial Guinea,GNQ,5.802155,Fertility
Equatorial Guinea,GNQ,5.807641,Fertility
Equatorial Guinea,GNQ,5.807932,Fertility
Equatorial Guinea,GNQ,5.804723,Fertility
Equatorial Guinea,GNQ,5.799906,Fertility
Equatorial Guinea,GNQ,5.794861,Fertility
Equatorial Guinea,GNQ,5.791419,Fertility
Equatorial Guinea,GNQ,5.791334,Fertility
Equatorial Guinea,GNQ,5.795419,Fertility
Equatorial Guinea,GNQ,5.804043,Fertility
Equatorial Guinea,GNQ,5.817281,Fertility
Equatorial Guinea,GNQ,5.834922,Fertility
Equatorial Guinea,GNQ,5.856283,Fertility
Equatorial Guinea,GNQ,5.879667,Fertility
Equatorial Guinea,GNQ,5.903284,Fertility
Equatorial Guinea,GNQ,5.925797,Fertility
Equatorial Guinea,GNQ,5.945735,Fertility
Equatorial Guinea,GNQ,5.961908,Fertility
Equatorial Guinea,GNQ,5.974038,Fertility
Equatorial Guinea,GNQ,5.982067,Fertility
Equatorial Guinea,GNQ,5.985924,Fertility
Equatorial Guinea,GNQ,5.986534,Fertility
Equatorial Guinea,GNQ,5.985387,Fertility
Equatorial Guinea,GNQ,5.983541,Fertility
Equatorial Guinea,GNQ,5.981245,Fertility
Equatorial Guinea,GNQ,5.977824,Fertility
Equatorial Guinea,GNQ,5.971499,Fertility
Equatorial Guinea,GNQ,5.95991,Fertility
Equatorial Guinea,GNQ,5.94107,Fertility
Equatorial Guinea,GNQ,5.913782,Fertility
Equatorial Guinea,GNQ,5.877888,Fertility
Equatorial Guinea,GNQ,5.834243,Fertility
Equatorial Guinea,GNQ,5.78455,Fertility
Equatorial Guinea,GNQ,5.731053,Fertility
Equatorial Guinea,GNQ,5.675448,Fertility
Equatorial Guinea,GNQ,5.618331,Fertility
Equatorial Guinea,GNQ,5.55949,Fertility
Equatorial Guinea,GNQ,5.498016,Fertility
Equatorial Guinea,GNQ,5.43263,Fertility
Equatorial Guinea,GNQ,5.362553,Fertility
Equatorial Guinea,GNQ,5.287872,Fertility
Equatorial Guinea,GNQ,5.208777,Fertility
Equatorial Guinea,GNQ,5.125686,Fertility
Equatorial Guinea,GNQ,5.039635,Fertility
Equatorial Guinea,GNQ,4.951773,Fertility
Equatorial Guinea,GNQ,4.863042,Fertility
Equatorial Guinea,GNQ,4.7743,Fertility
Equatorial Guinea,GNQ,4.686163,Fertility
Equatorial Guinea,GNQ,4.598916,Fertility
Equatorial Guinea,GNQ,4.512893,Fertility
Equatorial Guinea,GNQ,4.428573,Fertility
Equatorial Guinea,GNQ,4.34626,Fertility
Equatorial Guinea,GNQ,4.266016,Fertility
Equatorial Guinea,GNQ,4.169645,Fertility
Equatorial Guinea,GNQ,4.081251,Fertility
Ethiopia,ETH,7.350007,Fertility
Ethiopia,ETH,7.298092,Fertility
Ethiopia,ETH,7.201075,Fertility
Ethiopia,ETH,7.117685,Fertility
Ethiopia,ETH,7.047921,Fertility
Ethiopia,ETH,6.991642,Fertility
Ethiopia,ETH,6.948347,Fertility
Ethiopia,ETH,6.917323,Fertility
Ethiopia,ETH,6.897214,Fertility
Ethiopia,ETH,6.885667,Fertility
Ethiopia,ETH,6.879971,Fertility
Ethiopia,ETH,6.877343,Fertility
Ethiopia,ETH,6.875146,Fertility
Ethiopia,ETH,6.871813,Fertility
Ethiopia,ETH,6.867348,Fertility
Ethiopia,ETH,6.864396,Fertility
Ethiopia,ETH,6.867232,Fertility
Ethiopia,ETH,6.879536,Fertility
Ethiopia,ETH,6.903028,Fertility
Ethiopia,ETH,6.936884,Fertility
Ethiopia,ETH,6.977705,Fertility
Ethiopia,ETH,7.020465,Fertility
Ethiopia,ETH,7.060271,Fertility
Ethiopia,ETH,7.093931,Fertility
Ethiopia,ETH,7.120811,Fertility
Ethiopia,ETH,7.14344,Fertility
Ethiopia,ETH,7.187694,Fertility
Ethiopia,ETH,7.255155,Fertility
Ethiopia,ETH,7.296309,Fertility
Ethiopia,ETH,7.310436,Fertility
Ethiopia,ETH,7.333968,Fertility
Ethiopia,ETH,7.35656,Fertility
Ethiopia,ETH,7.371972,Fertility
Ethiopia,ETH,7.382984,Fertility
Ethiopia,ETH,7.399626,Fertility
Ethiopia,ETH,7.378109,Fertility
Ethiopia,ETH,7.359025,Fertility
Ethiopia,ETH,7.338471,Fertility
Ethiopia,ETH,7.302588,Fertility
Ethiopia,ETH,7.270705,Fertility
Ethiopia,ETH,7.237788,Fertility
Ethiopia,ETH,7.207004,Fertility
Ethiopia,ETH,7.157386,Fertility
Ethiopia,ETH,7.124627,Fertility
Ethiopia,ETH,7.075871,Fertility
Ethiopia,ETH,7.008119,Fertility
Ethiopia,ETH,6.922677,Fertility
Ethiopia,ETH,6.850351,Fertility
Ethiopia,ETH,6.753056,Fertility
Ethiopia,ETH,6.646304,Fertility
Ethiopia,ETH,6.559866,Fertility
Ethiopia,ETH,6.46321,Fertility
Ethiopia,ETH,6.373581,Fertility
Ethiopia,ETH,6.240094,Fertility
Ethiopia,ETH,6.106664,Fertility
Ethiopia,ETH,5.972816,Fertility
Ethiopia,ETH,5.852584,Fertility
Ethiopia,ETH,5.739957,Fertility
Ethiopia,ETH,5.571238,Fertility
Ethiopia,ETH,5.389574,Fertility
Ethiopia,ETH,5.21681,Fertility
Ethiopia,ETH,5.049979,Fertility
Ethiopia,ETH,4.883279,Fertility
Ethiopia,ETH,4.724059,Fertility
Ethiopia,ETH,4.608859,Fertility
Ethiopia,ETH,4.530868,Fertility
Ethiopia,ETH,4.468969,Fertility
Ethiopia,ETH,4.390302,Fertility
Ethiopia,ETH,4.342897,Fertility
Ethiopia,ETH,4.322559,Fertility
Ethiopia,ETH,4.24288,Fertility
Ethiopia,ETH,4.159058,Fertility
Ethiopia,ETH,4.062636,Fertility
Ethiopia,ETH,3.975642,Fertility
Eritrea,ERI,6.522468,Fertility
Eritrea,ERI,6.514636,Fertility
Eritrea,ERI,6.522234,Fertility
Eritrea,ERI,6.525831,Fertility
Eritrea,ERI,6.50518,Fertility
Eritrea,ERI,6.487629,Fertility
Eritrea,ERI,6.477521,Fertility
Eritrea,ERI,6.494664,Fertility
Eritrea,ERI,6.48963,Fertility
Eritrea,ERI,6.506973,Fertility
Eritrea,ERI,6.482552,Fertility
Eritrea,ERI,6.473501,Fertility
Eritrea,ERI,6.496482,Fertility
Eritrea,ERI,6.48148,Fertility
Eritrea,ERI,6.487092,Fertility
Eritrea,ERI,6.493902,Fertility
Eritrea,ERI,6.496566,Fertility
Eritrea,ERI,6.50443,Fertility
Eritrea,ERI,6.50264,Fertility
Eritrea,ERI,6.502638,Fertility
Eritrea,ERI,6.540713,Fertility
Eritrea,ERI,6.541222,Fertility
Eritrea,ERI,6.538175,Fertility
Eritrea,ERI,6.547905,Fertility
Eritrea,ERI,6.56696,Fertility
Eritrea,ERI,6.58641,Fertility
Eritrea,ERI,6.602837,Fertility
Eritrea,ERI,6.608347,Fertility
Eritrea,ERI,6.607224,Fertility
Eritrea,ERI,6.620673,Fertility
Eritrea,ERI,6.614037,Fertility
Eritrea,ERI,6.622134,Fertility
Eritrea,ERI,6.634075,Fertility
Eritrea,ERI,6.646184,Fertility
Eritrea,ERI,6.623261,Fertility
Eritrea,ERI,6.586759,Fertility
Eritrea,ERI,6.554564,Fertility
Eritrea,ERI,6.519821,Fertility
Eritrea,ERI,6.466691,Fertility
Eritrea,ERI,6.412538,Fertility
Eritrea,ERI,6.337909,Fertility
Eritrea,ERI,6.242078,Fertility
Eritrea,ERI,6.156495,Fertility
Eritrea,ERI,6.069492,Fertility
Eritrea,ERI,6.004915,Fertility
Eritrea,ERI,5.938763,Fertility
Eritrea,ERI,5.840898,Fertility
Eritrea,ERI,5.743395,Fertility
Eritrea,ERI,5.633237,Fertility
Eritrea,ERI,5.515627,Fertility
Eritrea,ERI,5.397073,Fertility
Eritrea,ERI,5.305882,Fertility
Eritrea,ERI,5.232869,Fertility
Eritrea,ERI,5.143047,Fertility
Eritrea,ERI,5.035564,Fertility
Eritrea,ERI,4.933644,Fertility
Eritrea,ERI,4.880813,Fertility
Eritrea,ERI,4.812075,Fertility
Eritrea,ERI,4.737075,Fertility
Eritrea,ERI,4.655813,Fertility
Eritrea,ERI,4.570792,Fertility
Eritrea,ERI,4.48629,Fertility
Eritrea,ERI,4.406874,Fertility
Eritrea,ERI,4.335496,Fertility
Eritrea,ERI,4.272556,Fertility
Eritrea,ERI,4.216542,Fertility
Eritrea,ERI,4.164355,Fertility
Eritrea,ERI,4.111972,Fertility
Eritrea,ERI,4.056435,Fertility
Eritrea,ERI,3.996857,Fertility
Eritrea,ERI,3.933407,Fertility
Eritrea,ERI,3.867382,Fertility
Eritrea,ERI,3.785765,Fertility
Eritrea,ERI,3.7135,Fertility
Djibouti,DJI,6.854346,Fertility
Djibouti,DJI,6.851333,Fertility
Djibouti,DJI,6.847985,Fertility
Djibouti,DJI,6.857728,Fertility
Djibouti,DJI,6.847576,Fertility
Djibouti,DJI,6.853946,Fertility
Djibouti,DJI,6.855384,Fertility
Djibouti,DJI,6.833538,Fertility
Djibouti,DJI,6.845439,Fertility
Djibouti,DJI,6.846882,Fertility
Djibouti,DJI,6.827501,Fertility
Djibouti,DJI,6.829118,Fertility
Djibouti,DJI,6.835892,Fertility
Djibouti,DJI,6.837468,Fertility
Djibouti,DJI,6.845889,Fertility
Djibouti,DJI,6.844989,Fertility
Djibouti,DJI,6.853686,Fertility
Djibouti,DJI,6.846442,Fertility
Djibouti,DJI,6.852199,Fertility
Djibouti,DJI,6.847002,Fertility
Djibouti,DJI,6.856828,Fertility
Djibouti,DJI,6.857579,Fertility
Djibouti,DJI,6.852601,Fertility
Djibouti,DJI,6.82344,Fertility
Djibouti,DJI,6.799654,Fertility
Djibouti,DJI,6.769275,Fertility
Djibouti,DJI,6.730065,Fertility
Djibouti,DJI,6.694011,Fertility
Djibouti,DJI,6.654298,Fertility
Djibouti,DJI,6.606871,Fertility
Djibouti,DJI,6.553158,Fertility
Djibouti,DJI,6.491136,Fertility
Djibouti,DJI,6.442533,Fertility
Djibouti,DJI,6.387268,Fertility
Djibouti,DJI,6.328151,Fertility
Djibouti,DJI,6.263274,Fertility
Djibouti,DJI,6.218685,Fertility
Djibouti,DJI,6.17076,Fertility
Djibouti,DJI,6.116813,Fertility
Djibouti,DJI,6.055294,Fertility
Djibouti,DJI,5.981833,Fertility
Djibouti,DJI,5.876864,Fertility
Djibouti,DJI,5.77382,Fertility
Djibouti,DJI,5.663159,Fertility
Djibouti,DJI,5.529138,Fertility
Djibouti,DJI,5.340001,Fertility
Djibouti,DJI,5.152922,Fertility
Djibouti,DJI,4.957263,Fertility
Djibouti,DJI,4.776906,Fertility
Djibouti,DJI,4.670398,Fertility
Djibouti,DJI,4.577694,Fertility
Djibouti,DJI,4.495987,Fertility
Djibouti,DJI,4.378605,Fertility
Djibouti,DJI,4.246555,Fertility
Djibouti,DJI,4.113078,Fertility
Djibouti,DJI,3.992037,Fertility
Djibouti,DJI,3.855018,Fertility
Djibouti,DJI,3.723766,Fertility
Djibouti,DJI,3.588541,Fertility
Djibouti,DJI,3.48711,Fertility
Djibouti,DJI,3.390251,Fertility
Djibouti,DJI,3.305342,Fertility
Djibouti,DJI,3.236961,Fertility
Djibouti,DJI,3.178193,Fertility
Djibouti,DJI,3.112353,Fertility
Djibouti,DJI,3.066056,Fertility
Djibouti,DJI,3.010594,Fertility
Djibouti,DJI,2.972444,Fertility
Djibouti,DJI,2.928908,Fertility
Djibouti,DJI,2.891494,Fertility
Djibouti,DJI,2.848403,Fertility
Djibouti,DJI,2.804072,Fertility
Djibouti,DJI,2.757009,Fertility
Djibouti,DJI,2.719706,Fertility
Gabon,GAB,3.948071,Fertility
Gabon,GAB,3.953476,Fertility
Gabon,GAB,3.968613,Fertility
Gabon,GAB,3.992405,Fertility
Gabon,GAB,4.024851,Fertility
Gabon,GAB,4.065902,Fertility
Gabon,GAB,4.115353,Fertility
Gabon,GAB,4.171587,Fertility
Gabon,GAB,4.249776,Fertility
Gabon,GAB,4.336228,Fertility
Gabon,GAB,4.42213,Fertility
Gabon,GAB,4.5036,Fertility
Gabon,GAB,4.586948,Fertility
Gabon,GAB,4.64903,Fertility
Gabon,GAB,4.713485,Fertility
Gabon,GAB,4.784864,Fertility
Gabon,GAB,4.861223,Fertility
Gabon,GAB,4.919067,Fertility
Gabon,GAB,4.983885,Fertility
Gabon,GAB,5.048843,Fertility
Gabon,GAB,5.096718,Fertility
Gabon,GAB,5.162543,Fertility
Gabon,GAB,5.236583,Fertility
Gabon,GAB,5.286688,Fertility
Gabon,GAB,5.327255,Fertility
Gabon,GAB,5.390726,Fertility
Gabon,GAB,5.457457,Fertility
Gabon,GAB,5.516201,Fertility
Gabon,GAB,5.568116,Fertility
Gabon,GAB,5.608331,Fertility
Gabon,GAB,5.664096,Fertility
Gabon,GAB,5.72612,Fertility
Gabon,GAB,5.739558,Fertility
Gabon,GAB,5.759098,Fertility
Gabon,GAB,5.73263,Fertility
Gabon,GAB,5.713275,Fertility
Gabon,GAB,5.687703,Fertility
Gabon,GAB,5.667049,Fertility
Gabon,GAB,5.623061,Fertility
Gabon,GAB,5.549903,Fertility
Gabon,GAB,5.458718,Fertility
Gabon,GAB,5.372564,Fertility
Gabon,GAB,5.288732,Fertility
Gabon,GAB,5.185877,Fertility
Gabon,GAB,5.043717,Fertility
Gabon,GAB,4.884273,Fertility
Gabon,GAB,4.742348,Fertility
Gabon,GAB,4.656539,Fertility
Gabon,GAB,4.575735,Fertility
Gabon,GAB,4.502369,Fertility
Gabon,GAB,4.469225,Fertility
Gabon,GAB,4.416853,Fertility
Gabon,GAB,4.360381,Fertility
Gabon,GAB,4.29869,Fertility
Gabon,GAB,4.251952,Fertility
Gabon,GAB,4.20967,Fertility
Gabon,GAB,4.170297,Fertility
Gabon,GAB,4.141803,Fertility
Gabon,GAB,4.117967,Fertility
Gabon,GAB,4.138166,Fertility
Gabon,GAB,4.153231,Fertility
Gabon,GAB,4.151339,Fertility
Gabon,GAB,4.086402,Fertility
Gabon,GAB,4.01863,Fertility
Gabon,GAB,3.953044,Fertility
Gabon,GAB,3.889199,Fertility
Gabon,GAB,3.817403,Fertility
Gabon,GAB,3.751949,Fertility
Gabon,GAB,3.679434,Fertility
Gabon,GAB,3.615487,Fertility
Gabon,GAB,3.54757,Fertility
Gabon,GAB,3.49101,Fertility
Gabon,GAB,3.459976,Fertility
Gabon,GAB,3.389964,Fertility
Gambia,GMB,6.353,Fertility
Gambia,GMB,6.354012,Fertility
Gambia,GMB,6.354275,Fertility
Gambia,GMB,6.351013,Fertility
Gambia,GMB,6.344225,Fertility
Gambia,GMB,6.333975,Fertility
Gambia,GMB,6.320487,Fertility
Gambia,GMB,6.304113,Fertility
Gambia,GMB,6.2855,Fertility
Gambia,GMB,6.265763,Fertility
Gambia,GMB,6.246213,Fertility
Gambia,GMB,6.228238,Fertility
Gambia,GMB,6.213225,Fertility
Gambia,GMB,6.20215,Fertility
Gambia,GMB,6.195325,Fertility
Gambia,GMB,6.191838,Fertility
Gambia,GMB,6.183116,Fertility
Gambia,GMB,6.206032,Fertility
Gambia,GMB,6.220983,Fertility
Gambia,GMB,6.245714,Fertility
Gambia,GMB,6.25655,Fertility
Gambia,GMB,6.275213,Fertility
Gambia,GMB,6.32107,Fertility
Gambia,GMB,6.366633,Fertility
Gambia,GMB,6.382335,Fertility
Gambia,GMB,6.404767,Fertility
Gambia,GMB,6.432992,Fertility
Gambia,GMB,6.428976,Fertility
Gambia,GMB,6.421282,Fertility
Gambia,GMB,6.410117,Fertility
Gambia,GMB,6.404204,Fertility
Gambia,GMB,6.40034,Fertility
Gambia,GMB,6.388473,Fertility
